,class0,class1,class2,y_test
3829,0.0680364519358,0.719935119152,0.212028443813,1
3626,0.266836941242,0.461286485195,0.271876603365,2
3726,0.278247654438,0.537850141525,0.183902189136,1
4342,0.298111498356,0.509052574635,0.192835956812,1
9654,0.0538134165108,0.540827929974,0.40535864234,1
8768,0.253426522017,0.571188986301,0.17538446188,2
6343,0.151234805584,0.523053646088,0.325711578131,1
6257,0.0661346912384,0.759471356869,0.174393981695,1
7444,0.0602500587702,0.495451182127,0.444298744202,1
9915,0.0603668950498,0.601998269558,0.337634861469,1
3104,0.835325539112,0.0957183539867,0.0689561367035,0
9624,0.18017809093,0.44012466073,0.379697263241,1
1446,0.272568941116,0.467683762312,0.259747236967,2
7090,0.0622429512441,0.403030782938,0.534726262093,2
9956,0.156264781952,0.515262961388,0.32847225666,1
6738,0.312131494284,0.480277299881,0.207591146231,1
7810,0.170084133744,0.479166716337,0.350749194622,2
7081,0.922205805779,0.0428438745439,0.0349503643811,0
7015,0.102297246456,0.502883255482,0.394819498062,2
2756,0.194187417626,0.486726015806,0.319086581469,1
3820,0.228404998779,0.57386213541,0.197732895613,2
3593,0.252518594265,0.566468656063,0.181012734771,0
9601,0.131320640445,0.646259129047,0.222420245409,1
1844,0.238108664751,0.523696362972,0.238194987178,2
9335,0.171696603298,0.51816213131,0.310141295195,1
1172,0.151713088155,0.392769575119,0.455517292023,2
9169,0.0658837854862,0.504927635193,0.429188549519,1
8344,0.174137920141,0.421515524387,0.404346555471,1
10151,0.0766081139445,0.490901589394,0.432490289211,2
1800,0.175890386105,0.59094363451,0.233165964484,1
6520,0.115229338408,0.584910452366,0.299860209227,1
4293,0.196602642536,0.446240395308,0.357156962156,1
1644,0.163269028068,0.517316281796,0.319414705038,1
2623,0.164115905762,0.474174022675,0.361710101366,2
1006,0.0985611826181,0.519764363766,0.381674438715,1
8211,0.0678414404392,0.448252499104,0.483906030655,2
703,0.344017356634,0.501374363899,0.154608309269,1
6197,0.212486729026,0.583338975906,0.204174339771,1
1898,0.116338931024,0.528143763542,0.355517297983,2
3122,0.0581879466772,0.557093143463,0.384718924761,1
7656,0.0590334571898,0.597780764103,0.343185782433,1
1648,0.104317970574,0.478355318308,0.417326748371,2
7701,0.203160271049,0.614401757717,0.18243791163,1
5933,0.0676324740052,0.731886506081,0.200481042266,1
8973,0.0602416023612,0.492276310921,0.44748210907,2
745,0.859427154064,0.0625636801124,0.0780091956258,0
10268,0.176484897733,0.400426924229,0.423088133335,1
4226,0.14256568253,0.450177758932,0.407256513834,1
9867,0.142557874322,0.490354776382,0.367087364197,2
93,0.13894495368,0.541505157948,0.319549888372,2
3770,0.162286832929,0.388626635075,0.449086487293,1
8409,0.153651326895,0.603130042553,0.243218570948,1
8900,0.0706487149,0.515949547291,0.41340175271,1
2376,0.0652446374297,0.583678543568,0.351076841354,1
9084,0.103293128312,0.543555319309,0.35315155983,1
3311,0.0710682943463,0.62504953146,0.303882181644,1
2146,0.0606012269855,0.646518230438,0.292880564928,1
5605,0.0651674121618,0.512886226177,0.421946376562,1
2784,0.402442723513,0.442642778158,0.154914453626,2
5405,0.163926929235,0.468775272369,0.367297828197,2
9440,0.112792752683,0.675911664963,0.211295545101,1
1566,0.0730346888304,0.631264269352,0.295701026917,1
716,0.281726270914,0.536004602909,0.182269141078,0
9215,0.84358727932,0.0954738855362,0.0609388537705,0
2510,0.0576526038349,0.615205585957,0.327141821384,1
6087,0.2113083601,0.512605726719,0.276085913181,2
1382,0.136322975159,0.488575726748,0.375101268291,1
1789,0.0859476700425,0.542461037636,0.371591299772,2
876,0.0723843127489,0.616480350494,0.311135321856,2
4568,0.168911784887,0.494114995003,0.33697322011,1
106,0.067561224103,0.405629217625,0.526809573174,2
9615,0.0619272887707,0.49825361371,0.439819037914,2
1667,0.23878313601,0.561806619167,0.199410259724,1
9523,0.192387104034,0.550877869129,0.256735026836,1
4466,0.0577820017934,0.524124979973,0.41809296608,1
8545,0.0588364861906,0.465364068747,0.475799441338,2
501,0.164257153869,0.406368881464,0.429373979568,1
47,0.0763920918107,0.636783897877,0.286824047565,1
4078,0.215503707528,0.594581365585,0.189914926887,1
1387,0.181170150638,0.574452638626,0.244377180934,1
1880,0.144507676363,0.694871366024,0.160620987415,1
6077,0.106616713107,0.722466111183,0.170917183161,1
6945,0.175777837634,0.601548135281,0.222674012184,2
8613,0.887626767159,0.0590262338519,0.053346991539,0
736,0.0600553527474,0.771928727627,0.168015956879,1
3349,0.218606606126,0.487426310778,0.293967068195,1
4515,0.0659142881632,0.77421605587,0.159869655967,1
2779,0.890497267246,0.0670100674033,0.0424926765263,1
5357,0.0701556280255,0.671278715134,0.258565694094,1
3612,0.14562048018,0.484495967627,0.36988350749,1
5574,0.0646258890629,0.731828153133,0.203546002507,1
9725,0.164915829897,0.419714450836,0.415369689465,2
1371,0.204414829612,0.595089137554,0.200496032834,1
1324,0.191836893559,0.558702230453,0.249460831285,1
6217,0.0650745332241,0.740820586681,0.194104835391,1
5026,0.114453352988,0.439104318619,0.446442335844,2
2854,0.14972370863,0.519055247307,0.331221044064,1
2081,0.0617193132639,0.737003147602,0.201277568936,1
4316,0.061827801168,0.512983202934,0.425188958645,1
180,0.151701778173,0.50940734148,0.338890880346,1
8153,0.21721984446,0.397822439671,0.38495773077,1
9642,0.145988747478,0.428388506174,0.42562276125,2
543,0.0675064846873,0.577020525932,0.355472952127,1
6847,0.158879742026,0.491432130337,0.349688082933,1
7321,0.212394699454,0.54459965229,0.243005633354,0
5083,0.197733998299,0.480029582977,0.322236388922,1
3706,0.190634891391,0.608018517494,0.201346591115,0
5682,0.225919261575,0.592229604721,0.181851163507,2
6273,0.0710884332657,0.471275448799,0.457636088133,1
6606,0.331616997719,0.496579378843,0.171803683043,0
1592,0.212214976549,0.482001036406,0.305783987045,2
706,0.916687190533,0.047449849546,0.0358629599214,0
10303,0.835663378239,0.0837370976806,0.0805994793773,0
7119,0.234806910157,0.578254461288,0.186938628554,1
3511,0.0668519437313,0.604770243168,0.328377842903,1
3323,0.166768476367,0.526791572571,0.306439995766,1
10239,0.0678715333343,0.725857257843,0.206271246076,1
6440,0.0622701346874,0.704912602901,0.232817292213,2
9138,0.158547639847,0.513435959816,0.32801643014,1
1208,0.238554626703,0.452981472015,0.308463960886,1
2802,0.14702346921,0.49497076869,0.358005821705,2
3633,0.271274387836,0.500753581524,0.227972060442,1
5564,0.0618516504765,0.620070517063,0.31807783246,1
9822,0.196453407407,0.510311067104,0.293235510588,1
9503,0.0627880915999,0.671241641045,0.265970289707,1
6916,0.06328381598,0.444742947817,0.491973280907,2
160,0.0993581861258,0.512213349342,0.388428509235,1
9196,0.204556837678,0.631051123142,0.16439203918,1
1101,0.136116579175,0.709300279617,0.154583126307,2
4162,0.230327740312,0.601436018944,0.168236225843,1
3482,0.0634763613343,0.697794675827,0.238728910685,1
109,0.0616910979152,0.650132000446,0.28817692399,1
10079,0.0695876777172,0.55419421196,0.376218080521,2
9035,0.122528485954,0.487968891859,0.389502584934,1
9190,0.123673930764,0.663880705833,0.212445378304,1
6125,0.304180383682,0.507646143436,0.188173472881,1
9206,0.809149324894,0.0775753036141,0.113275416195,1
5369,0.236706838012,0.430841594934,0.332451611757,1
1445,0.176685601473,0.510916471481,0.312397897243,1
941,0.057699739933,0.527195096016,0.415105164051,1
6596,0.0678334236145,0.561227858067,0.370938748121,2
8811,0.331998437643,0.507323622704,0.16067789495,1
3406,0.826278865337,0.0629446953535,0.110776461661,0
2099,0.13452360034,0.452470630407,0.413005828857,1
4603,0.912973225117,0.0432751961052,0.0437515750527,0
2935,0.0589740201831,0.537750661373,0.403275281191,2
435,0.0607019104064,0.606267571449,0.333030492067,1
121,0.886158645153,0.0509816296399,0.0628597810864,0
6633,0.066672988236,0.552926242352,0.380400806665,1
4366,0.118282347918,0.643029510975,0.238688126206,2
1003,0.23472763598,0.579266130924,0.186006203294,1
1040,0.145208492875,0.444699972868,0.410091549158,2
6149,0.178472965956,0.394246906042,0.427280128002,0
112,0.108499631286,0.553342819214,0.338157564402,2
9992,0.126416772604,0.686807990074,0.186775267124,1
5868,0.0643756687641,0.678430974483,0.25719332695,2
1484,0.056935723871,0.514694392681,0.42836984992,1
5100,0.202746748924,0.604155659676,0.193097561598,2
7307,0.164847925305,0.50369399786,0.331458121538,2
7051,0.0808312520385,0.71879285574,0.200375914574,1
1909,0.191438928246,0.647611796856,0.160949274898,1
5005,0.0778243243694,0.703774154186,0.218401506543,1
4651,0.113906666636,0.673632502556,0.212460815907,1
4954,0.122454479337,0.654964208603,0.222581341863,1
8728,0.107709117234,0.495122671127,0.397168248892,2
942,0.232115909457,0.581030488014,0.18685361743,2
2559,0.14736880362,0.421569079161,0.43106213212,2
1703,0.151781067252,0.474252045155,0.373966902494,1
2550,0.31149315834,0.507916510105,0.180590286851,0
9861,0.0725871771574,0.756437957287,0.170974895358,1
3597,0.102348074317,0.446790188551,0.450861781836,1
3984,0.891870737076,0.0600928068161,0.0480364114046,0
8094,0.14197525382,0.412068724632,0.445955991745,1
6016,0.155858412385,0.380551308393,0.463590234518,2
5983,0.788751423359,0.0888679623604,0.122380658984,2
348,0.167981892824,0.420320808887,0.411697328091,1
3562,0.906522572041,0.0475860238075,0.0458914339542,0
7059,0.105224959552,0.512596011162,0.382179021835,2
3202,0.215467244387,0.581781864166,0.202750921249,1
4871,0.839105904102,0.0899164825678,0.0709776505828,0
8941,0.0602210052311,0.495112746954,0.444666266441,1
417,0.0588147342205,0.545910358429,0.395274937153,1
2822,0.23738026619,0.599147498608,0.163472265005,2
6857,0.0546787716448,0.452088356018,0.493232816458,2
3821,0.139243140817,0.449340045452,0.411416828632,1
3737,0.058363687247,0.549513816833,0.392122477293,1
3073,0.237808719277,0.577416419983,0.184774845839,1
5934,0.86518663168,0.0721380338073,0.0626753121614,1
2583,0.0581599771976,0.475943654776,0.465896368027,1
647,0.126678466797,0.424211472273,0.449110001326,2
4659,0.160683378577,0.535283863544,0.304032772779,1
5451,0.137607768178,0.478529036045,0.383863210678,2
7146,0.0761061310768,0.645862817764,0.278031051159,2
4775,0.19987565279,0.485435515642,0.31468886137,2
4026,0.143484815955,0.519165456295,0.337349742651,1
2191,0.14866553247,0.464962184429,0.3863722682,2
9125,0.174270957708,0.473486721516,0.352242290974,2
590,0.0592672303319,0.542395949364,0.398336857557,1
8181,0.16470952332,0.585340976715,0.249949544668,1
2529,0.185329809785,0.421211481094,0.39345869422,2
593,0.350190997124,0.486543029547,0.163266018033,1
8945,0.0582362823188,0.590903520584,0.350860178471,1
2808,0.0629535317421,0.730033159256,0.207013338804,1
1769,0.14496640861,0.481395542622,0.373638033867,1
3374,0.0630905479193,0.55691742897,0.379992038012,1
6592,0.149336546659,0.479492992163,0.371170431376,2
5668,0.0977699682117,0.452657103539,0.449572920799,2
2679,0.0598915815353,0.716563999653,0.223544403911,1
5077,0.0561203360558,0.544014513493,0.399865180254,1
9653,0.0743288174272,0.693758964539,0.231912240386,2
8982,0.194312006235,0.450041562319,0.355646431446,2
7387,0.146119236946,0.512440800667,0.341439962387,2
21,0.226098746061,0.512242436409,0.261658847332,1
1107,0.168333336711,0.43019720912,0.401469409466,2
10148,0.862929821014,0.0796547755599,0.0574153847992,0
3247,0.0752873569727,0.63023930788,0.29447337985,1
6623,0.0646697506309,0.606656193733,0.328674077988,1
3744,0.148002520204,0.480957895517,0.371039509773,1
4831,0.0686766430736,0.705668747425,0.225654616952,1
7537,0.110654868186,0.565443992615,0.323901087046,2
338,0.163996309042,0.506150126457,0.329853564501,1
9566,0.0871392264962,0.622056484222,0.290804326534,2
2664,0.143057495356,0.434548169374,0.422394365072,1
3630,0.160015434027,0.443827927113,0.396156638861,2
5410,0.100264564157,0.679140329361,0.220595151186,1
8340,0.866258859634,0.0837773829699,0.0499638356268,2
3421,0.148519411683,0.508291304111,0.343189299107,1
2654,0.123039260507,0.454460918903,0.422499775887,1
1726,0.185895219445,0.515418171883,0.298686623573,2
5132,0.132182255387,0.609186887741,0.258630871773,0
9640,0.221104249358,0.414360284805,0.364535480738,1
5599,0.184894531965,0.474722504616,0.340382963419,1
4179,0.181581512094,0.520811796188,0.297606706619,2
8115,0.233016639948,0.595679461956,0.1713039428,1
5227,0.0624429173768,0.762639939785,0.174917116761,1
2895,0.0655397474766,0.694187402725,0.240272805095,1
6816,0.158527687192,0.481290638447,0.360181629658,2
9543,0.197058662772,0.616796553135,0.186144813895,1
4081,0.203137502074,0.620142161846,0.17672033608,1
6832,0.244587957859,0.560350835323,0.195061191916,1
2181,0.909910023212,0.0496594123542,0.0404305718839,0
1601,0.304738074541,0.525452554226,0.169809401035,1
10315,0.118085481226,0.615851104259,0.266063392162,1
3266,0.211972028017,0.438410907984,0.349617034197,1
9179,0.251813620329,0.570778548717,0.177407845855,1
7024,0.165814831853,0.451926589012,0.382258564234,1
989,0.228699371219,0.526125311852,0.24517531693,2
5633,0.15247617662,0.527651965618,0.319871872663,1
553,0.0617090128362,0.595748364925,0.342542648315,2
8997,0.177283316851,0.556891918182,0.265824735165,1
165,0.848566532135,0.0568536669016,0.0945798158646,0
7769,0.18030692637,0.463583648205,0.356109440327,1
2877,0.0662070512772,0.581778943539,0.352014005184,2
4652,0.069533854723,0.707412600517,0.223053589463,1
2218,0.228910446167,0.603859245777,0.167230308056,1
7990,0.189015969634,0.468427032232,0.342557013035,2
8323,0.293122678995,0.537043690681,0.169833630323,1
2659,0.0693131163716,0.699215710163,0.231471195817,1
3832,0.263576745987,0.424944490194,0.311478763819,1
757,0.272701919079,0.555894136429,0.171403944492,0
5594,0.104639358819,0.666800677776,0.228559955955,2
5583,0.179618954659,0.470644801855,0.349736303091,1
3531,0.0573952831328,0.537759006023,0.404845654964,1
5009,0.205811828375,0.515209674835,0.278978526592,1
9876,0.0557235069573,0.511411786079,0.432864695787,1
5241,0.160738155246,0.521117806435,0.318144023418,1
8902,0.0603612028062,0.603991508484,0.335647255182,1
5631,0.153969153762,0.632894039154,0.213136777282,1
8576,0.05567497015,0.531257092953,0.4130679667,1
10035,0.121203497052,0.38071000576,0.498086541891,2
289,0.206261828542,0.509398162365,0.284340053797,2
2655,0.0735953524709,0.727223336697,0.199181258678,2
5603,0.066817343235,0.734887123108,0.198295503855,1
7806,0.0548802129924,0.513198971748,0.43192076683,1
1749,0.126020014286,0.685628771782,0.188351213932,1
5232,0.0664363801479,0.692982673645,0.240580976009,1
10046,0.889526069164,0.0646016299725,0.0458722710609,1
3152,0.121208883822,0.536494851112,0.342296242714,1
7504,0.899195969105,0.0603005960584,0.0405035056174,0
1995,0.154904067516,0.458900272846,0.38619568944,1
1060,0.0659534931183,0.611581683159,0.322464823723,1
4046,0.0667919591069,0.562597870827,0.370610117912,1
3433,0.0592107065022,0.567177891731,0.373611390591,2
9874,0.20056347549,0.392067790031,0.40736874938,2
6449,0.0630880445242,0.734643638134,0.202268257737,1
5757,0.214099243283,0.53411334753,0.251787424088,1
2221,0.183668345213,0.506870746613,0.309460967779,2
4245,0.0590640231967,0.510903358459,0.430032610893,1
3659,0.121951013803,0.457941740751,0.420107185841,1
10113,0.301692247391,0.515881180763,0.182426556945,1
2094,0.204833954573,0.560435593128,0.234730452299,2
7448,0.23576259613,0.591528117657,0.172709271312,2
10122,0.174275502563,0.511032164097,0.314692318439,2
10227,0.846212625504,0.0798756480217,0.0739117339253,0
5914,0.173310860991,0.57809650898,0.248592615128,0
6238,0.228220626712,0.576228737831,0.195550635457,1
320,0.0602120049298,0.505125522614,0.434662491083,2
1923,0.154116585851,0.481294006109,0.364589363337,2
2827,0.304969787598,0.438177555799,0.256852656603,1
5761,0.276739478111,0.551860570908,0.171399980783,1
6147,0.128482744098,0.526832520962,0.344684690237,2
5426,0.160963833332,0.545762658119,0.293273538351,1
1254,0.230745777488,0.480133771896,0.289120495319,1
4135,0.271624147892,0.528578579426,0.199797257781,2
265,0.157769829035,0.366959899664,0.475270271301,2
7522,0.151452094316,0.466118752956,0.382429093122,2
1196,0.0609095133841,0.598973453045,0.340117067099,1
8203,0.239181011915,0.559289991856,0.201528981328,2
1401,0.882298469543,0.0520195662975,0.0656820088625,1
2754,0.0794885531068,0.561225295067,0.359286129475,2
7787,0.0826805382967,0.551400005817,0.365919440985,1
9807,0.331067621708,0.429542064667,0.23939023912,0
2027,0.280904561281,0.426361232996,0.292734265327,1
471,0.0664064511657,0.58598947525,0.347604125738,1
4666,0.188801243901,0.633313298225,0.177885442972,0
9009,0.137651056051,0.708878695965,0.153470233083,1
9544,0.0685600042343,0.731277048588,0.200162932277,1
1705,0.0620292834938,0.7503464818,0.187624230981,1
2409,0.169109106064,0.5298640728,0.301026761532,1
9979,0.17482945323,0.52107667923,0.304093837738,1
8922,0.0641326233745,0.429362267256,0.506505072117,1
9133,0.103845991194,0.663245916367,0.232908129692,1
2516,0.0556621626019,0.526682734489,0.417655080557,2
5762,0.274597287178,0.454116851091,0.271285891533,0
6483,0.160725548863,0.624789118767,0.21448533237,1
636,0.0609579831362,0.629636228085,0.309405833483,2
820,0.230318009853,0.461355775595,0.308326244354,1
9782,0.245547756553,0.426151871681,0.328300356865,1
4685,0.0583121851087,0.706660032272,0.235027760267,2
1447,0.186786189675,0.4755025208,0.337711334229,1
9622,0.0638161897659,0.448534190655,0.487649649382,2
1514,0.294622302055,0.510226666927,0.195151031017,1
1737,0.197553262115,0.538280785084,0.264165997505,1
5674,0.184547394514,0.602505266666,0.212947353721,1
8684,0.175421565771,0.471337854862,0.353240609169,1
6669,0.0633712559938,0.497116833925,0.439511865377,1
1887,0.884986937046,0.0668496713042,0.0481633506715,0
76,0.10213829577,0.537169992924,0.36069175601,2
1983,0.187347993255,0.557150602341,0.255501389503,2
4221,0.0633818805218,0.716366052628,0.220252081752,1
8438,0.135502159595,0.688500106335,0.175997778773,1
373,0.862568676472,0.0836375877261,0.0537937022746,0
5237,0.0581303723156,0.515246748924,0.426622897387,1
10064,0.107644855976,0.540998935699,0.351356178522,1
7241,0.0694106221199,0.745533168316,0.185056254268,2
9469,0.154843568802,0.46057164669,0.384584784508,1
6124,0.237425819039,0.45715841651,0.305415809155,1
2171,0.826629400253,0.0886807516217,0.0846898406744,0
2663,0.0674747675657,0.452584952116,0.479940325022,1
8372,0.119709677994,0.484973162413,0.395317107439,1
7220,0.0977125242352,0.470069050789,0.432218432426,2
4496,0.109832696617,0.472142130136,0.418025195599,1
9910,0.11342947185,0.63343834877,0.253132194281,1
6672,0.0945121124387,0.524006009102,0.381481915712,2
3552,0.139372810721,0.507769405842,0.352857768536,1
2658,0.126619175076,0.423341184855,0.45003965497,2
26,0.147132694721,0.513486862183,0.339380413294,2
8566,0.163141593337,0.601553559303,0.235304832458,1
4542,0.1588742733,0.515735924244,0.325389772654,1
8311,0.0999694764614,0.518229722977,0.381800800562,2
1310,0.174148052931,0.509489059448,0.316362917423,1
3313,0.195848688483,0.468641728163,0.335509628057,1
3991,0.0992691144347,0.438900887966,0.461829990149,1
2204,0.850553512573,0.0805822014809,0.0688642933965,0
7947,0.865616321564,0.0679600089788,0.0664236694574,0
10161,0.0845995098352,0.665307462215,0.25009304285,1
2412,0.218158408999,0.486225485802,0.295616090298,2
3815,0.170989438891,0.638463675976,0.190546870232,1
3468,0.849397003651,0.0938911810517,0.0567118786275,0
6927,0.210947930813,0.492928147316,0.296123892069,1
4283,0.919527232647,0.0459408834577,0.0345318652689,1
6045,0.131266385317,0.64945101738,0.219282582402,1
4787,0.0641496032476,0.685269713402,0.250580668449,2
2852,0.0608028769493,0.603254199028,0.335942924023,1
9589,0.0570582970977,0.470244139433,0.472697556019,1
1745,0.0590764246881,0.572569787502,0.368353784084,2
5121,0.0657453984022,0.754357814789,0.179896831512,1
9023,0.0629367753863,0.47698828578,0.460074871778,1
5122,0.232237547636,0.596257686615,0.171504765749,2
1135,0.911516726017,0.0491751916707,0.0393080972135,0
3910,0.919648230076,0.0424939468503,0.0378578417003,0
2879,0.067173294723,0.658634364605,0.274192333221,2
497,0.0697213336825,0.74404323101,0.186235487461,1
155,0.0597104504704,0.753824234009,0.18646530807,1
5096,0.171261459589,0.398436307907,0.430302202702,1
6793,0.279093444347,0.483998507261,0.236907973886,0
4992,0.196767181158,0.471963942051,0.331268817186,1
7421,0.0646358579397,0.705978393555,0.229385733604,1
10249,0.257842600346,0.571118414402,0.17103895545,1
2306,0.130559667945,0.627191245556,0.242249131203,1
7323,0.871536254883,0.0799640566111,0.0484996438026,1
6542,0.180299147964,0.567808866501,0.251891940832,1
4870,0.0671575590968,0.598487854004,0.334354549646,1
6973,0.0599478892982,0.736498117447,0.20355398953,1
7577,0.829467833042,0.112527936697,0.0580042041838,0
6407,0.225963547826,0.598327219486,0.175709232688,2
9519,0.243499025702,0.494358301163,0.262142598629,1
6131,0.069484680891,0.537614345551,0.392901033163,2
3521,0.285863131285,0.524841725826,0.189295202494,2
5555,0.0766648501158,0.640111804008,0.283223360777,2
9452,0.0703179761767,0.706637918949,0.223044157028,1
500,0.896287381649,0.0543887615204,0.0493239238858,0
8629,0.0619619004428,0.719521105289,0.218516975641,2
4010,0.910172343254,0.0446873083711,0.0451403856277,0
8995,0.0697696357965,0.687564849854,0.242665529251,1
5119,0.0572539456189,0.49765381217,0.445092201233,1
6776,0.862698614597,0.0615567602217,0.075744561851,0
8282,0.0749671757221,0.501368701458,0.42366412282,2
8807,0.06941395998,0.559327960014,0.371258109808,1
3523,0.0695975273848,0.618426144123,0.311976373196,1
1386,0.162576839328,0.485102385283,0.352320700884,1
6438,0.881902039051,0.0637788176537,0.0543191954494,0
8788,0.223901405931,0.509658038616,0.266440540552,2
1741,0.244872137904,0.577856898308,0.177270919085,0
143,0.676113188267,0.158213600516,0.165673241019,1
5548,0.214564964175,0.476875394583,0.308559596539,1
7005,0.230085909367,0.599100768566,0.170813336968,0
2384,0.753333091736,0.122339919209,0.124326974154,1
5303,0.111585497856,0.713086605072,0.175327882171,1
1220,0.904084503651,0.0518701411784,0.0440453216434,0
4691,0.264371871948,0.57834482193,0.157283261418,1
8127,0.151501715183,0.660105466843,0.188392803073,1
4326,0.801651358604,0.118035063148,0.0803135633469,2
5182,0.251419365406,0.491041302681,0.257539331913,1
3380,0.0775646343827,0.634666919708,0.287768393755,2
547,0.0701910853386,0.748957693577,0.180851206183,1
5176,0.0674504265189,0.687240898609,0.24530865252,1
8661,0.0653942748904,0.6941177845,0.24048794806,1
2855,0.0595794431865,0.498795986176,0.441624581814,2
874,0.208062574267,0.570581555367,0.221355900168,1
6412,0.0997882857919,0.509179770947,0.391031980515,2
4214,0.285306125879,0.484816193581,0.22987768054,2
9459,0.14007666707,0.406837373972,0.45308598876,1
1435,0.854309618473,0.0562795139849,0.0894108861685,0
5993,0.0669049993157,0.756868779659,0.17622628808,1
10169,0.0662464946508,0.430938988924,0.502814471722,1
8048,0.151609972119,0.52275788784,0.325632154942,1
8366,0.0625529289246,0.611573517323,0.325873523951,1
4166,0.104224488139,0.467538535595,0.428237020969,2
9985,0.161762520671,0.490541726351,0.347695708275,1
4599,0.213346764445,0.420262306929,0.366390913725,1
1290,0.214967116714,0.555345773697,0.229687124491,1
2730,0.0650078430772,0.548421621323,0.386570572853,1
4036,0.215764671564,0.490257114172,0.293978214264,1
2708,0.891138195992,0.058886565268,0.0499752834439,2
5377,0.15909601748,0.449134349823,0.391769677401,2
4846,0.271904319525,0.510677158833,0.217418536544,2
9553,0.270395338535,0.561480224133,0.168124437332,0
8441,0.208086341619,0.422565668821,0.369347929955,1
3725,0.150847017765,0.633766174316,0.215386748314,1
2535,0.870540976524,0.0522407032549,0.0772182717919,2
3281,0.168901622295,0.497011452913,0.334086865187,1
6107,0.271028220654,0.511616647243,0.217355147004,2
4579,0.145960718393,0.452285200357,0.401754021645,2
5663,0.333098977804,0.464836001396,0.202065005898,0
6486,0.17985150218,0.452170372009,0.367978125811,2
2894,0.243885278702,0.54920142889,0.206913262606,1
6771,0.190721824765,0.376464605331,0.4328135252,1
4922,0.22296333313,0.465223103762,0.311813533306,2
775,0.100729078054,0.490462630987,0.408808320761,1
9160,0.169277876616,0.494994461536,0.335727661848,2
1131,0.0972795113921,0.537973880768,0.364746600389,2
7250,0.236531883478,0.543500065804,0.219968080521,2
1597,0.0637427046895,0.709055602551,0.227201685309,2
5433,0.0740478560328,0.540136039257,0.38581609726,1
5008,0.23916067183,0.567466318607,0.19337297976,0
8330,0.0595111176372,0.497587174177,0.442901730537,2
8439,0.0748282521963,0.717837750912,0.207333981991,1
527,0.0630260258913,0.475360184908,0.461613804102,1
1355,0.175806835294,0.441412091255,0.382781088352,1
7221,0.107820741832,0.697449803352,0.194729506969,1
9482,0.108821131289,0.670413017273,0.220765814185,0
3743,0.11545612663,0.597457587719,0.2870862782,1
6377,0.0639990270138,0.633743584156,0.30225738883,1
2684,0.148324772716,0.662343919277,0.189331308007,1
8560,0.0628211572766,0.556953072548,0.380225807428,2
2127,0.265630692244,0.518426239491,0.215943083167,1
7289,0.234758913517,0.491973042488,0.273268043995,2
2162,0.0599563457072,0.55003285408,0.390010803938,1
1706,0.237077191472,0.532539308071,0.230383515358,1
78,0.0599264837801,0.593672990799,0.346400558949,1
8588,0.0648011565208,0.409499078989,0.525699734688,2
669,0.83333927393,0.0893572345376,0.0773034542799,0
5384,0.155795156956,0.513805270195,0.330399572849,1
7178,0.0696721673012,0.555716335773,0.374611467123,1
9448,0.0613939613104,0.592616796494,0.345989227295,2
2100,0.0616735331714,0.670784294605,0.267542183399,1
6001,0.0641017779708,0.733428299427,0.20246990025,1
6277,0.153334215283,0.63992279768,0.206742942333,1
5030,0.0590189956129,0.594097733498,0.34688320756,2
1163,0.16068559885,0.578932523727,0.260381937027,1
5966,0.072496727109,0.730781674385,0.196721598506,1
4953,0.899847209454,0.0578879602253,0.0422648377717,0
5537,0.057617623359,0.477027833462,0.465354591608,1
7583,0.228857681155,0.368185967207,0.402956336737,1
5724,0.0741836130619,0.5871784091,0.338638007641,2
5546,0.0742667019367,0.724067986012,0.201665267348,1
4709,0.321134418249,0.523828089237,0.155037462711,2
10175,0.26292386651,0.570945799351,0.16613034904,2
6165,0.14527349174,0.479391276836,0.375335216522,2
7296,0.167069613934,0.377088427544,0.455841958523,1
10241,0.139264211059,0.529749155045,0.330986589193,1
5476,0.122785173357,0.653577327728,0.223637491465,1
4920,0.207872182131,0.595490098,0.19663771987,1
7561,0.244905740023,0.587977766991,0.167116492987,1
8112,0.0639429166913,0.761506378651,0.174550667405,1
718,0.726272583008,0.146870955825,0.126856431365,0
3341,0.284431606531,0.493295580149,0.222272738814,0
8803,0.0607210174203,0.713095545769,0.226183444262,1
4943,0.218974009156,0.596888542175,0.184137478471,1
9240,0.0646499916911,0.587450563908,0.347899466753,2
4613,0.0598729401827,0.526476085186,0.41365095973,2
3488,0.0621081404388,0.554611980915,0.38327986002,1
5214,0.0674341693521,0.735943317413,0.196622535586,1
9483,0.881071925163,0.0534812249243,0.065446831286,0
1621,0.0728197172284,0.647126853466,0.280053436756,2
5459,0.180975303054,0.440575182438,0.378449469805,2
356,0.316673010588,0.535987734795,0.147339254618,0
3727,0.0992447808385,0.514739573002,0.38601565361,1
3849,0.081340841949,0.626655519009,0.292003631592,1
5887,0.228383302689,0.57159024477,0.200026497245,1
1758,0.0656732395291,0.656917452812,0.277409315109,2
6392,0.22121925652,0.591996908188,0.186783835292,1
7277,0.0565600730479,0.551117062569,0.392322838306,1
6679,0.230116441846,0.500784635544,0.269098967314,2
3604,0.347400665283,0.491419941187,0.161179408431,0
122,0.0655726268888,0.706009447575,0.22841796279,1
9293,0.221201196313,0.590103328228,0.188695505261,1
7672,0.0736163333058,0.440244108438,0.486139535904,2
1564,0.0964383482933,0.527050971985,0.37651064992,1
